1432,"Hands-on Machine Learning with Scikit-Learn, Keras, and TensorFlow, 2nd Edition",AurelienGeron,5
1433,Seven weeks seven concurrent model,PaulButcher,5
1434,Excel charts,Liu Wanxiang,5
1435,C++ programming language,[the] BjarneStroustrup,5
1436,Operating System Concepts,AbrahamSilberschatz,5
1437,Java language programming,(mae) Y.D anielLiang,5
1438,Relevance Search: Use Solr and Elasticsearch to create smart applications,[us]DougTurnbull,5
1439,JavaScript you Didn't Know (Middle Volume),[the] KyleSimpson,5
1440,Data mining concepts and techniques,(add) JiaweiHan; MichelineKamber,5
1441,The beauty of the algorithm,Brian Christian,5
1442,DK Meets the future: Robots,DK Company,5
1443,Start programming!,Compiled by the UK Teen Developer Community,5
1444,Introduction to information retrieval,ChristopherD. Manning,5
1445,Cognition and Design,JeffJohnson,5
1446,IT general history,[Canada] Li Yan,5
1447,Test-driven development,KentBeck,5
1448,Introduction and practice of wechat small program development,Mr. Lei,5
1449,Regular Guidelines (2nd Edition),Yu Sheng,5
1450,SQL anti-patterns,[the] BillKarwin,5
1451,Mindstorms,SeymourA. Papert,5
1452,Hole war,Lin fork spring,5
1453,MATLAB numerical calculation,moller,5
1454,The code of,Michael Connell,5
1455,Computational theory guidance,[the] MichaelSipser,5
1456,Turing Forever: Deconstruction and transcendence of Turing's ideas by 20 scientists,"By Andrew Hodges, by S.BarryCooper",5
1457,Detective algorithm,Jeremy Kubica,5
1458,Vue. Js,Bo-wen liu,5
1459,Philosophical Principles of Operating Systems (2nd Ed.),Hengming zou,5
1460,Python network data collection,Mitchell,5
1461,If for freedom,[the] SamWilliams,5
1462,Linux command line overview,"Salt, (WilliamE Shotts)",5
1463,Head First Python,(Barry P.),5
1464,Self-study is a craft,Lee smile to,5
1465,"Art of Computer Programming, Vol. 3",[US] Donald D. Knuth,5
1466,Kotlin core programming,Water Drop Technical Team,5
1467,"Is Parallel Programming Hard, And, If So, What Can You Do About It?",PaulE. McKenney,5
1468,Business difficult,BenHorowitz,5
1469,Evolution of artificial intelligence,[plus] Hector Levesque,5
1470,Handbook of Garbage Collection Algorithms: The Art of Automatic Memory Management,RichardJones,5
1471,The big data road,Alibaba Data Technology and Products Department,5
1472,IPFS principle and practice,Dong Tianyi,5
1473,An introduction to algorithms,[the] UdiManber,5
1474,What does technology want,Kevin Kelly,5
1475,Inside ODL technology: Architecture design and implementation principles,The GengXingYuan,5
1476,GitHub Introduction and Practice,Hiroki Otsuka,5
1477,Continuous Delivery 2.0,Joe leung,5
1478,Python Cookbook,DavidBeazley,5
1479,The Google Way of testing software,JamesA. Whittaker,5
1480,Python Basics tutorial (version 3),MagnusLieHetland,5
1481,Interview with programming masters,SusanLammers,5
1482,UNIX Programming art,"[the] EricS, Raymond",5
1483,Art of Computer Programming (Volume 2),DonaldE. Knuth,5
1484,Reflections on interaction design,JonKolko,5
1485,Implement domain-driven design,vaughnvernon,5
1486,The Art of Readable Code,DustinBoswell,5
1487,"Chatbot: Getting started, Advanced and Practical","Liu Yu, Cui Yanhong, Guo Shi, Guang Dang, study song",5
1488,Deep distributed caching: From Principle to Practice,In jun ze,5
1489,100 years of Silicon Valley,ArunRao,5
1490,Modern compiler principles,[the] AndrewW. Appel,5
1491,Python natural language processing,(British) Byrd,5
1492,Digital image processing,Gonzalez,5
1493,Code book,[Britain] Simon Singer,5
1494,Decoding the universe,Seifi,5
1495,Compilation principle,AlfredV. Aho,5
1496,Core principles of reverse engineering,[HAN] Lee Chengyuan,5
1497,Machine learning,PeterHarrington,5
1498,Banking information system architecture,Han-ming wang,5
1499,Java Concurrency in Practice,BrianGoetz,5
1500,Data visualization,For Chen,5
1501,"Concepts, Techniques, and Models of Computer Programming",PeterVanRoy,5
1502,Modern compiler principles,(US) Amber,5
1503,Database System concept,AbrahamSilberschatz,5
1504,The art of Wireshark network analysis,Lin Pei full,5
1505,Hacker Attack and Defense Technology Handbook (2nd Edition),[English] DafyddStuttard,5
1506,Unity game design and implementation,Masaki Kato,5
1507,STL source code analysis,Hou Jie,5
1508,C++ standard library,[DE] NicolaiM Josuttis,5
1509,"Python Learning Manual (Original book, 5th edition)",Mark Lutz,5
1510,JavaScript you Don't Know (Vol. 2),[the] KyleSimpson,5
1511,High-performance JavaScript,Nicholas Czerkas,5
1512,Spring micro service practice,JohnCarnell,5
1513,The art of design patterns,Liu Wei,5
1514,Word Typography,Hou Jie,5
1515,Unplugged computer science,(XinXiLan)BeiEr,5
1516,Deep understanding of the LINUX kernel,DanielP. Bovet,5
1517,Understand ES6 in depth,【 the 】 NicholasC Zakas,5
1518,Yuhiro Matsumoto's world of programming,Hirohiro Matsumoto,5
1519,HTTPS: From principle to practice,YuWeiDong,5
1520,My first programming book,[Japan] Naoto Hirayama,5
1521,Streaming Systems,#NAME?,5
1522,Programming language,[Britain] Scott,5
1523,Malicious code analysis actual combat,MichaelSikorski - Wikipedia,5
1524,Digital logic foundation with Verilog design,StephenBrownZvonkoVranesic,5
1525,Combinatorial mathematics,(mae) RichardA Brualdi,5
1526,Programming Abecas (2nd edition ? Revised edition),JonBentley,5
1527,HTML5 Canvas core technology,DavidGeary,5
1528,Knowledge map,zhao,5
1529,C programming language,BrianW. Kernighan,5
1530,Assembly Language (2nd edition),Wang Shuang,5
1531,Models of My Life,HerbertA. Simon,5
1532,Computer Networking (4th Edition),[the] JamesF Kurose,5
1533,The definitive guide to Java Performance optimization,CharlieHunt,5
1534,Neural Network Methods in Natural Language Processing,YoavGoldberg,5
1535,"Essentials of Programming Languages, 3rd Edition",DanielP. Friedman,5
1536,Bayesian Reasoning and Machine Learning,DavidBarber,5
1537,Big Data Platform Infrastructure Guide,Liu Xuhui,5
1538,"Cultivation of architecture -- cultivation practice of core technologies such as 100-million-level gateway, platform open, distributed, micro-service and fault tolerance",Xin-dong wang,5
1539,Big data Daily Bulletin,Jun-lin zhang,5
1540,Operating Systems,ThomasAnderson,5
1541,Trial and error,Gun mud,5
1542,Linux multi-threaded server programming,guitar,5
1543,Network Programming in Python (version 3),[the] BrandonRhodes,5
1544,Vim Practical Tips (2nd edition),[English] DrewNeil,5
1545,Effective Modern C++ (simplified Chinese,ScottMeyers,5
1546,Database system basics tutorial,(US) Ullman,5
1547,Introduction to Computer Science,Neil Dell,5
1548,Windows Core Programming (Version 5),JeffreyRichter,5
1549,Taobao technology this decade,The son of,5
1550,Interesting binary,[Japan] Love a Kenji,5
1551,The beauty of Concurrent programming in Java,Zhai in succession,5
1552,Flask Web development,Li hui,5
1553,Algorithm notes on the machine training actual combat guide,Hu Fan,5
1554,Java EE Internet lightweight framework integration development,Yang open vibration,5
1555,Practical Java high concurrency programming,GeYiMing,5
1556,That's how you learn linear algebra,SheldonAxler,5
1557,Write your own CPU,LeiSiLei,5
1558,In-depth understanding of Apache Dubbo and combat,Notions of pole,5
1559,Number of civilization,TuZiPei,5
1560,C Programming,Tan Haoqiang,5
1561,Introduction to C# classics (7th edition),[the] BenjaminPerkins,5
1562,Homemade search engine,Hiroyuki Yamada,5
1563,Borland legend,Levi,5
1564,Turing's Cathedral,George Dyson,5
1565,JAVA Core Technologies (Volume 1),CayS. Horstmann,5
1566,Top of the Wave (Volume 2),[US] Wu Jun,5
1567,R Language,"Kabak,",5
1568,Mathematics and generic programming,[United States] AlexanderA.Stepanov,5
1569,Excel Applications,ExcelHome,5
1570,Work outside of code,[the] GregoryT. Brown,5
1571,Revised edition of the first Docker book,JamesTurnbull,5
1572,Fundamentals of Computer Systems,Yuan spring breeze,5
1573,What can't a computer do,Hubert Dreyfus,5
1574,Software Developer Roadmap,DaveH. Hoover,5
1575,Apache Kafka of actual combat,Hu Xi,5
1576,C++Primer Plus,StephenPrata,5
1577,The Midas touch,Steve Crook,5
1578,Life of Programming (Volume 1),[the] PeterSeibel,5
1579,UNIX: A History and a Memoir,BrianKernighan,5
1580,The Practice of Programming,BrianW. Kernighan,5
1581,C and pointer,rick,5
1582,High performance website building guide,SteveSouders,5
1583,Understanding Unix processes,JesseStorimer,5
1584,Core technology of Internet entrepreneurship: Building scalable Web applications,【 the 】 ArturEjsmont,5
1585,Thinking in C++,[the] BruceEckel,5
1586,Smart era,[US] Wu Jun,5
1587,Design patterns,gamma,5
1588,"Run, programmer",YevgeniyBrikman,5
1589,"Head First HTML & CSS, XHTML",ElisabethFreeman,5
1590,"Left hand MongoDB, right hand Redis -- from beginning to business",Xie Qiankun,5
1591,Programming Pearls,[the] JonBentley,5
1592,Artificial intelligence (ai),Russell (StuartJ. Russell),5
1593,"The Art of Computer Programming: Volume 4, Volume 4",DonaldE. Knuth,5
1594,Alan Turing's secret,[the] CharlesPetzold,5
1595,Introduction to Reliable and Secure Distributed Programming,ChristianCachin,5
1596,Algorithm hegemony,Kathy O 'neill,5
1597,DOOM (Memorial Edition),Kushner (D),5
1598,Analysis of Python Data Structures and Algorithms (version 2),Bradley Miller,5
1599,Software engineering,(mae) RogerS. Pressman,5
1600,In-depth understanding of the Java virtual machine,Zhi-ming zhou,5
1601,The fire of silicon valley,Paul Freiberg,5
1602,Site Reliability Engineering,BetsyBeyer,5
1603,Master Ethereum: Develop smart contracts and decentralized applications,[Ch] Andreas M. Antopolous,5
1604,Play Docker container technology for 5 minutes a day,CloudMan,5
1605,Out of the software workshop,arjuna,5
1606,Architectural Adventure - Write a Java Web framework from scratch,Huang Yong,5
1607,Pro Git (Second Edition),scottchacon,5
1608,Introduction to data mining,Pang - NingTan (beauty),5
1609,Deep understanding of computer networks,The king of,5
1610,transition,Zhu Yun,5
1611,The definitive guide to Web Performance,IlyaGrigorik,5
1612,The Art of Computer Programming (Volume 1),Donald E. Canute,5
1613,Language and Machine,Thaad Kamp,5
1614,Flask Web Development: Python based Web application development,[the] MiguelGrinberg,5
1615,45 Habits of Effective Programmers,[the] VenkatSubramaniam,5
1616,SQL Injection Attack and Defense (version 2),justinclarke,5
1617,"Spring Cloud Microservices: Getting started, Practicing and Advancing",The Yin Jihuan,5
1618,Math for programmers ii,"Flat, and her love",5
1619,Docker technology introduction and Combat 3rd edition,Bao-hua Yang,5
1620,Highly available extensible microservices architecture,Cheng Chao,5
1621,C++ Primer,StanleyB. Lippman,5
1622,Machine learning as a service: Quickly turning Python machine learning ideas into cloud Web applications,By ManuelAmunategui and MehdiRoopaei,5
1623,Fourteen lectures on Visual SLAM,a.,5
1624,Programmer self-cultivation,Chen Yihe,5
1625,The Method of Construction (2nd Edition),Zou xin,5
1626,The PostgreSQL Guide: Inside out,[Japan] Suzuki Kai Repair,5
1627,The architecture of zen,MartinL.Abbott,5
1628,The beauty of the study,[the] DonaldKnuth,5
1629,C++ first,StanleyB. Lippman,5
1630,Node.js: a dozen C++ extensions,Death in,5
1631,"Distributed Systems, 3rd Edition",MaartenvanSteen,5
1632,Kubernetes Patterns,ScholarIbryam,5
1633,Programming Kubernetes,Michaelhausenblas,5
1634,SQL Basics,MICK,5
1635,Talk to product manager about technology,Researh material - 11,5
1636,How to solve the problem,ZbigniewMichalewicz,5
1637,Python Learning Manual (4th edition),[the] MarkLutz,5
1638,Programming style,[the] CristinaVideiraLopes,5
1639,Princeton calculus reader,banner,5
1640,Probabilistic robot/Advanced Technology translation of International Electrical Engineering,[the] SebastianThrun,5
1641,Future architecture: from servitization to cloud native,Zhang liang,5
1642,The Book of Why,JudeaPearl,5
1643,Complexity thinking,AllenB. Downey,5
1644,The essence of Tencent game development,Edited by Tencent Games,5
1645,Operating System Concepts (Original Book 9th Edition),[the] AbrahamSilberschatz,5
1646,Design and implementation of a 64-bit operating system,A scholar,5
1647,Art of Computer Programming (Volume 3),[the] DonaldKnuth,5
1648,The Art of game design,[the] JesseSchell,5
1649,Web API design and development,Mizuno Kiaki,5
1650,Simple SSD,SSDFans,5
1651,Homemade programming language,[J],5
1652,The beauty of the system,Denella Meadows,5
1653,X86 assembly language,sasihorfswe,5
1654,Redis User manual,Huang Jianhong,5
1655,C Pitfalls and defects,AndrewKoenig,5
1656,The technology that supports the processor,HisaAndo (day),5
1657,Algorithms,RobertSedgewick,5
1658,Hacking,JonErickson,5
1659,Machine learning,[the] TomMitchell,5
1660,Explore the Linux operating system in depth,Bai-sheng wang,5
1661,Web front-end hacking technology revealed,Clock chenming,5
1662,C++ programming ideas (two bound volumes),BruceEckel (beauty),5
1663,Meltdown,ChrisClearfield,5
1664,Windows kernel scenario analysis,Mao Decao,5
1665,Computational Science and Engineering,GilbertStrang,5
1666,No briefing,[the] PramodJ Sadalage,5
1667,Computer network,Xie Xiren,5
1668,Python Stunts: Become a top hacker with Python,[the] TJO 'Connor,5
1669,Apache Kafka source code analysis,Xu Jun Ming,5
1670,C Programming,K.N.King,5
1671,Grokking Algorithms,AdityaBhargava,5
1672,Python Crash Course,EricMatthes,5
1673,Programmer interview logic analysis,sasha,5
1674,Big talk wireless communication,dickics,5
1675,The Manager's Path,CamilleFournier,5
1676,UNIX Programming art,"[the] EricS, Raymond",5
1677,"Introduction to Algorithms, 3rd Edition",ThomasH. Cormen,5
1678,Python Basics tutorial (Version 2),MagnusLieHetland,5
1679,Python crawler Development from beginning to Action,Xie Qiankun,5
1680,Python Core Programming (Version 3),[the] WesleyChun,5
1681,Data structures and algorithms: Implemented in Python,Michael T. Goodrich,5
1682,"Java introduction 1, 2, 3",ZangMeng,5
1683,Computer architecture,hu,5
1684,Scalable architecture,【 the 】 LeeAtchison,5
1685,Concrete Mathematics,RonaldL. Graham,5
1686,Programmer's Cry,[the] SteveYegge,5
1687,Algorithms,SanjoyDasgupta,5
1688,Game mechanics,[the] ErnestAdams,5
1689,Compiler design,KeithCooper - The New Year,5
1690,Cognitive psychology and its implications,John R. Anderson,5
1691,Objective - C programming,[the] AaronHillegass,5
1692,Cloud computing architecture technology and practice,Despite intense,5
1693,Head First HTML with CSS & XHTML,EricTFreeman,5
1694,Digital civilization,Hao Bolin/Zhang Shuyu,5
1695,The joy of algorithms,Xiao-hua wang,5
1696,Parallel Computer Architecture,"Culler,David",5
1697,"Linux system security: Depth defense, security scanning, and intrusion detection",The XuFeng,5
1698,Transaction processing,JimGray,5
1699,Birdman's Linux home dish,The elder brother of the bird,5
1700,Deep Learning,IanGoodfellow - Wikipedia,5
1701,An overview of natural language processing,DanielJurafsky,5
1702,Elasticsearch: The Definitive Guide,ClintonGormley,5
1703,Elephant: Thinking in UML(2nd Edition),Tan Yunjie,5
1704,UNIX Network Programming Volume 2,[the] w. RichardStevens,5
1705,Modern operating system,"[the] AndrewS, Tanenbaum",5
1706,The Definitive Guide to CSS (3rd Edition),[the] EricA. Meyer,5
1707,Hacker attack and defense technology treasure book,ChrisAnley,5
1708,Games change the world,Jane McGonigal,5
1709,C Abstract thinking in programming,EricS. Roberts,5
1710,Design and build websites with HTML & CSS,[the] JonDuckett,5
1711,TCP/IP Volume 2: implemented,Stevens,5
1712,Proficient in regular expressions,[the] JeffreyE f. Friedl,5
1713,The eternal way of architecture,[America] C. Alexander,5
1714,White hat is about browser security,Qian Wenxiang,5
1715,Practical Java High Concurrency Programming (version 2),GeYiMing,5
1716,C++ language design and evolution,[the] BjarneStroustrup,5
